t,mode,stimulus,sync,meanB,damage,phi,q_obs,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired
203.298595,bio,0.672842,0.021591,0.938114,0.004638,0.021591,0.000000,E5,0.549843,E1,0.219424,E3,0.106565,
203.407214,bio,0.635123,0.021526,0.937847,0.004638,0.021526,0.000000,E5,0.550499,E1,0.219056,E3,0.106619,
203.498421,bio,0.605089,0.021469,0.937608,0.004638,0.021469,0.000000,E5,0.551344,E1,0.218701,E3,0.106527,
203.592626,bio,0.575557,0.021394,0.937391,0.004638,0.021394,0.000000,E5,0.551664,E1,0.218321,E3,0.106770,
203.687156,bio,0.547627,0.021354,0.937196,0.004638,0.021354,0.000000,E5,0.552368,E1,0.217958,E3,0.106778,
203.780467,bio,0.520906,0.021278,0.937023,0.004638,0.021278,0.000000,E5,0.552731,E1,0.217603,E3,0.106934,
203.873301,bio,0.495844,0.021187,0.936872,0.004638,0.021187,0.000000,E5,0.553192,E1,0.217287,E3,0.106960,
203.989223,bio,0.466235,0.021120,0.936736,0.004638,0.021120,0.000000,E5,0.553472,E1,0.216905,E3,0.107216,
204.091882,bio,0.441493,0.021025,0.936617,0.004638,0.021025,0.000000,E5,0.553699,E1,0.216562,E3,0.107412,
204.189893,bio,0.419098,0.020951,0.936508,0.004638,0.020951,0.000000,E5,0.554070,E1,0.216225,E3,0.107533,
204.306731,bio,0.393881,0.020867,0.936405,0.004638,0.020867,0.000000,E5,0.554316,E1,0.215897,E3,0.107704,
204.404238,bio,0.374001,0.020793,0.936310,0.004638,0.020793,0.000000,E5,0.554596,E1,0.215580,E3,0.107850,
204.491842,bio,0.356997,0.020669,0.936218,0.004638,0.020669,0.000000,E5,0.554587,E1,0.215267,E3,0.108126,
204.592046,bio,0.338494,0.020527,0.936126,0.004638,0.020527,0.000000,E5,0.554522,E1,0.214959,E3,0.108423,
204.712943,bio,0.317441,0.020413,0.936032,0.004638,0.020413,0.000000,E5,0.554555,E1,0.214665,E3,0.108662,
204.806797,bio,0.302005,0.020328,0.935936,0.004638,0.020328,0.000000,E5,0.554666,E1,0.214388,E3,0.108856,
204.898141,bio,0.287702,0.020227,0.935834,0.004638,0.020227,0.000000,E5,0.554728,E1,0.214125,E3,0.109063,
205.025615,bio,0.268868,0.020131,0.935724,0.004638,0.020131,0.000000,E5,0.554557,E1,0.213766,E3,0.109541,
205.119193,bio,0.255831,0.020017,0.935609,0.004638,0.020017,0.000000,E5,0.554533,E1,0.213513,E3,0.109787,
205.243368,bio,0.239502,0.019903,0.935487,0.004638,0.019903,0.000000,E5,0.554400,E1,0.213269,E3,0.110076,
205.337342,bio,0.227841,0.019803,0.935360,0.004638,0.019803,0.000000,E5,0.554245,E1,0.213038,E3,0.110369,
205.431062,bio,0.216777,0.019713,0.935231,0.004638,0.019713,0.000000,E5,0.554590,E1,0.212929,E3,0.110219,
205.523623,bio,0.206377,0.019573,0.935100,0.004638,0.019573,0.000000,E5,0.554358,E1,0.212707,E3,0.110531,
205.647849,bio,0.193200,0.019482,0.934972,0.004638,0.019482,0.000000,E5,0.554716,E1,0.212607,E3,0.110359,
205.742327,bio,0.183744,0.019397,0.934841,0.004638,0.019397,0.000000,E5,0.554761,E1,0.212418,E3,0.110499,
205.864953,bio,0.172158,0.019269,0.934705,0.004638,0.019269,0.000000,E5,0.554964,E1,0.212327,E3,0.110386,
205.957808,bio,0.163873,0.019122,0.934568,0.004638,0.019122,0.000000,E5,0.554776,E1,0.212149,E3,0.110608,
206.082394,bio,0.153460,0.018938,0.934433,0.004638,0.018938,0.000000,E5,0.554834,E1,0.212049,E3,0.110558,
206.175680,bio,0.145966,0.018807,0.934300,0.004638,0.018807,0.000000,E5,0.554788,E1,0.211879,E3,0.110688,
206.299227,bio,0.136695,0.018651,0.934172,0.004638,0.018651,0.000000,E5,0.554992,E1,0.211781,E3,0.110560,
206.405761,bio,0.129175,0.018473,0.934039,0.004638,0.018473,0.000000,E5,0.554886,E1,0.211618,E3,0.110692,
206.519061,bio,0.121631,0.018324,0.933909,0.004638,0.018324,0.000000,E5,0.554897,E1,0.211465,E3,0.110751,
206.617191,bio,0.115453,0.018162,0.933780,0.004638,0.018162,0.000000,E5,0.554825,E1,0.211314,E3,0.110840,
206.718848,bio,0.109385,0.018039,0.933655,0.004638,0.018039,0.000000,E5,0.555215,E1,0.211220,E3,0.110608,
206.823389,bio,0.103477,0.017982,0.933531,0.004638,0.017982,0.000000,E5,0.555209,E1,0.211056,E3,0.110723,
206.936317,bio,0.097453,0.017882,0.933413,0.004638,0.017882,0.000000,E5,0.555639,E1,0.210978,E3,0.110458,
207.030183,bio,0.092713,0.017729,0.933301,0.004638,0.017729,0.000000,E5,0.555795,E1,0.210844,E3,0.110403,
207.124636,bio,0.088177,0.017586,0.933198,0.004638,0.017586,0.000000,E5,0.555925,E1,0.210705,E3,0.110355,
207.229089,bio,0.083418,0.017395,0.933103,0.004638,0.017395,0.000000,E5,0.555906,E1,0.210560,E3,0.110366,
207.309823,bio,0.079916,0.017311,0.933013,0.004638,0.017311,0.000000,E5,0.556405,E1,0.210477,E3,0.110067,
207.402960,bio,0.076059,0.017272,0.932927,0.004638,0.017272,0.000000,E5,0.556975,E1,0.210408,E3,0.109731,
207.528706,bio,0.071145,0.017108,0.932847,0.004638,0.017108,0.000000,E5,0.557056,E1,0.210292,E3,0.109662,
207.627013,bio,0.067526,0.017054,0.932775,0.004638,0.017054,0.000000,E5,0.557559,E1,0.210226,E3,0.109357,
207.713202,bio,0.064504,0.016822,0.932717,0.004638,0.016822,0.000000,E5,0.557437,E1,0.210110,E3,0.109370,
207.805097,bio,0.061431,0.016673,0.932662,0.004638,0.016673,0.000000,E5,0.557738,E1,0.210017,E3,0.109175,
207.900390,bio,0.058399,0.016543,0.932617,0.004638,0.016543,0.000000,E5,0.557921,E1,0.209929,E3,0.109020,
207.992466,bio,0.055612,0.016342,0.932576,0.004638,0.016342,0.000000,E5,0.557954,E1,0.209833,E3,0.108929,
208.116538,bio,0.052065,0.016132,0.932537,0.004638,0.016132,0.000000,E5,0.557932,E1,0.209743,E3,0.108850,
208.208869,bio,0.049574,0.015901,0.932498,0.004638,0.015901,0.000000,E5,0.558097,E1,0.209624,E3,0.108733,
208.301713,bio,0.047188,0.015814,0.932458,0.004638,0.015814,0.000000,E5,0.558442,E1,0.209557,E3,0.108465,
208.397188,bio,0.044855,0.015669,0.932424,0.004638,0.015669,0.000000,E5,0.558672,E1,0.209484,E3,0.108246,
208.521482,bio,0.041989,0.015602,0.932395,0.004638,0.015602,0.000000,E5,0.558747,E1,0.209485,E3,0.107979,
208.612517,bio,0.040007,0.015370,0.932368,0.004638,0.015370,0.000000,E5,0.558722,E1,0.209424,E3,0.107844,
208.737751,bio,0.037433,0.015194,0.932341,0.004638,0.015194,0.000000,E5,0.558820,E1,0.209378,E3,0.107634,
208.852296,bio,0.035223,0.014966,0.932315,0.004638,0.014966,0.000000,E5,0.558842,E1,0.209329,E3,0.107448,
208.957354,bio,0.033312,0.014821,0.932294,0.004638,0.014821,0.000000,E5,0.559029,E1,0.209303,E3,0.107166,
209.073795,bio,0.031314,0.014609,0.932269,0.004638,0.014609,0.000000,E5,0.559047,E1,0.209281,E3,0.106948,
209.213936,bio,0.029068,0.014458,0.932244,0.004638,0.014458,0.000000,E5,0.559391,E1,0.209177,E3,0.106758,
209.342979,bio,0.027142,0.014252,0.932221,0.004638,0.014252,0.000000,E5,0.559387,E1,0.209177,E3,0.106533,
209.434867,bio,0.025849,0.014135,0.932197,0.004638,0.014135,0.000000,E5,0.559603,E1,0.209215,E3,0.106184,
209.524868,bio,0.024650,0.014010,0.932172,0.004638,0.014010,0.000000,E5,0.559962,E1,0.209117,E3,0.105997,
209.664360,bio,0.022883,0.013975,0.932153,0.004638,0.013975,0.000000,E5,0.560210,E1,0.209201,E3,0.105612,
209.747983,bio,0.021889,0.013794,0.932133,0.004638,0.013794,0.000000,E5,0.560190,E1,0.209277,E3,0.105347,
209.840499,bio,0.020839,0.013573,0.932114,0.004638,0.013573,0.000000,E5,0.560094,E1,0.209364,E3,0.105106,
209.935013,bio,0.019819,0.013521,0.932092,0.004638,0.013521,0.000000,E5,0.560513,E1,0.209286,E3,0.104903,
210.027405,bio,0.018870,0.013389,0.932068,0.004638,0.013389,0.000000,E5,0.560453,E1,0.209427,E3,0.104623,
210.151098,bio,0.017670,0.013227,0.932048,0.004638,0.013227,0.000000,E5,0.560272,E1,0.209597,E3,0.104378,
210.245285,bio,0.016808,0.013022,0.932030,0.004638,0.013022,0.000000,E5,0.560118,E1,0.209793,E3,0.104104,
210.339017,bio,0.015991,0.012874,0.932006,0.004638,0.012874,0.000000,E5,0.559872,E1,0.210052,E3,0.103835,
210.431426,bio,0.015225,0.012757,0.931978,0.004638,0.012757,0.000000,E5,0.559506,E1,0.210390,E3,0.103577,
210.556730,bio,0.014245,0.012481,0.931946,0.004638,0.012481,0.000000,E5,0.560186,E1,0.210081,E3,0.103132,
210.649186,bio,0.013562,0.012403,0.931913,0.004638,0.012403,0.000000,E5,0.560826,E1,0.209727,E3,0.102975,
210.792765,qubit,0.012567,0.000000,0.000000,0.004638,-1.555796,0.999945,E5,0.621434,E2,0.167868,E1,0.100934,
210.897133,qubit,0.011889,0.000000,0.000000,0.004638,-1.540620,0.999784,E5,0.919152,E2,0.055984,E1,0.012637,
210.990802,qubit,0.011312,0.000000,0.000000,0.004638,-1.525354,0.999524,E5,0.975131,E2,0.021357,E1,0.001864,E2|E5
211.084988,qubit,0.010760,0.000000,0.000000,0.004638,-1.509994,0.999171,E5,0.990069,E2,0.009307,E1,0.000342,E2|E5
211.179003,qubit,0.010236,0.000000,0.000000,0.004638,-1.494541,0.998731,E5,0.995569,E2,0.004316,E1,0.000065,E2|E5
211.277637,qubit,0.009713,0.000000,0.000000,0.004638,-1.478987,0.998210,E5,0.997843,E2,0.002133,E1,0.000013,E2|E5
211.364874,qubit,0.009274,0.000000,0.000000,0.004638,-1.463367,0.997611,E5,0.998880,E2,0.001115,E1,0.000003,E2|E5
211.459160,qubit,0.008821,0.000000,0.000000,0.004638,-1.447661,0.996940,E5,0.999386,E2,0.000612,E1,0.000001,E2|E5
211.552916,qubit,0.008392,0.000000,0.000000,0.004638,-1.431876,0.996200,E5,0.999647,E2,0.000353,E1,0.000000,E2|E5
211.644476,qubit,0.007996,0.000000,0.000000,0.004638,-1.416019,0.995397,E5,0.999787,E2,0.000213,E1,0.000000,E2|E5
211.768318,qubit,0.007485,0.000000,0.000000,0.004638,-1.400024,0.994538,E5,0.999866,E2,0.000134,E1,0.000000,E2|E5
211.863966,qubit,0.007114,0.000000,0.000000,0.004638,-1.383966,0.993624,E5,0.999912,E2,0.000088,E1,0.000000,E2|E5
211.958459,qubit,0.006766,0.000000,0.000000,0.004638,-1.367849,0.992657,E5,0.999940,E2,0.000060,E1,0.000000,E2|E5
212.090869,qubit,0.006306,0.000000,0.000000,0.004638,-1.351604,0.991646,E5,0.999958,E2,0.000042,E1,0.000000,E2|E5
212.206101,qubit,0.005932,0.000000,0.000000,0.004638,-1.335278,0.990593,E5,0.999970,E2,0.000030,E1,0.000000,E2|E5
212.331302,qubit,0.005550,0.000000,0.000000,0.004638,-1.318860,0.989501,E5,0.999977,E2,0.000023,E1,0.000000,E2|E5
212.423212,qubit,0.005286,0.000000,0.000000,0.004638,-1.302416,0.988368,E5,0.999982,E2,0.000018,E1,0.000000,E2|E5
212.530863,qubit,0.004992,0.000000,0.000000,0.004638,-1.285918,0.987199,E5,0.999985,E2,0.000015,E1,0.000000,E2|E5
212.622990,qubit,0.004754,0.000000,0.000000,0.004638,-1.269394,0.985995,E5,0.999988,E2,0.000012,E1,0.000000,E2|E5
212.740135,qubit,0.004467,0.000000,0.000000,0.004638,-1.252806,0.984761,E5,0.999989,E2,0.000011,E1,0.000000,E2|E5
212.829538,qubit,0.004260,0.000000,0.000000,0.004638,-1.236200,0.983495,E5,0.999990,E2,0.000010,E1,0.000000,E2|E5
212.957004,qubit,0.003981,0.000000,0.000000,0.004638,-1.219523,0.982204,E5,0.999991,E2,0.000009,E1,0.000000,E2|E5
213.051973,qubit,0.003785,0.000000,0.000000,0.004638,-1.202825,0.980886,E5,0.999992,E2,0.000008,E1,0.000000,E2|E5
213.177207,qubit,0.003542,0.000000,0.000000,0.004638,-1.186068,0.979548,E5,0.999992,E2,0.000008,E1,0.000000,E2|E5
213.269108,qubit,0.003373,0.000000,0.000000,0.004638,-1.169297,0.978185,E5,0.999992,E2,0.000008,E1,0.000000,E2|E5
213.364949,qubit,0.003205,0.000000,0.000000,0.004638,-1.152508,0.976801,E5,0.999992,E2,0.000008,E1,0.000000,E2|E5
213.468121,qubit,0.003035,0.000000,0.000000,0.004638,-1.135693,0.975398,E5,0.999992,E2,0.000008,E1,0.000000,E2|E5
213.562031,qubit,0.002887,0.000000,0.000000,0.004638,-1.118863,0.973977,E5,0.999992,E2,0.000008,E1,0.000000,E2|E5
213.653780,qubit,0.002750,0.000000,0.000000,0.004638,-1.102020,0.972538,E5,0.999991,E2,0.000009,E1,0.000000,E2|E5
213.747437,qubit,0.002616,0.000000,0.000000,0.004638,-1.085164,0.971085,E5,0.999990,E2,0.000010,E1,0.000000,E2|E5
213.843009,qubit,0.002487,0.000000,0.000000,0.004638,-1.068292,0.969618,E5,0.999990,E2,0.000010,E1,0.000000,E2|E5
213.905166,qubit,0.002406,0.000000,0.000000,0.004638,-1.051433,0.968135,E5,0.999989,E2,0.000011,E1,0.000000,E2|E5
214.029473,qubit,0.002252,0.000000,0.000000,0.004638,-1.034535,0.966645,E5,0.999987,E2,0.000013,E1,0.000000,E2|E5
214.126045,qubit,0.002140,0.000000,0.000000,0.004638,-1.017622,0.965146,E5,0.999985,E2,0.000015,E1,0.000000,E2|E5
214.216554,qubit,0.002039,0.000000,0.000000,0.004638,-1.000700,0.963638,E5,0.999983,E2,0.000017,E1,0.000000,E2|E5
214.309543,qubit,0.001941,0.000000,0.000000,0.004638,-0.983767,0.962125,E5,0.999980,E2,0.000020,E1,0.000000,E2|E5
214.403124,qubit,0.001847,0.000000,0.000000,0.004638,-0.966823,0.960606,E5,0.999978,E2,0.000022,E1,0.000000,E2|E5
214.498188,qubit,0.001756,0.000000,0.000000,0.004638,-0.949869,0.959084,E5,0.999974,E2,0.000026,E1,0.000000,E2|E5
214.591081,qubit,0.001671,0.000000,0.000000,0.004638,-0.932905,0.957559,E5,0.999969,E2,0.000031,E1,0.000000,E2|E5
214.683544,qubit,0.001591,0.000000,0.000000,0.004638,-0.915932,0.956034,E5,0.999963,E2,0.000037,E1,0.000000,E2|E5
214.803804,qubit,0.001494,0.000000,0.000000,0.004638,-0.898936,0.954510,E5,0.999956,E2,0.000044,E1,0.000000,E2|E5
214.893385,qubit,0.001423,0.000000,0.000000,0.004638,-0.881935,0.952989,E5,0.999946,E2,0.000054,E1,0.000000,E2|E5
215.017262,qubit,0.001333,0.000000,0.000000,0.004638,-0.864911,0.951472,E5,0.999935,E2,0.000065,E1,0.000000,E2|E5
215.117658,qubit,0.001264,0.000000,0.000000,0.004638,-0.847878,0.949960,E5,0.999921,E2,0.000079,E1,0.000000,E2|E5
215.213094,qubit,0.001201,0.000000,0.000000,0.004638,-0.830839,0.948454,E5,0.999904,E2,0.000096,E1,0.000000,E2|E5
215.301140,qubit,0.001146,0.000000,0.000000,0.004638,-0.813798,0.946954,E5,0.999883,E2,0.000117,E1,0.000000,E2|E5
215.442513,qubit,0.001063,0.000000,0.000000,0.004638,-0.796732,0.945465,E5,0.999840,E2,0.000160,E1,0.000000,E2|E5
215.636070,qubit,0.000959,0.000000,0.000000,0.004638,-0.779625,0.943990,E5,0.999784,E2,0.000216,E1,0.000000,E2|E5
215.752702,qubit,0.000902,0.000000,0.000000,0.004638,-0.762509,0.942527,E5,0.999740,E2,0.000260,E1,0.000000,E2|E5
215.864166,qubit,0.000850,0.000000,0.000000,0.004638,-0.745388,0.941076,E5,0.999689,E2,0.000311,E1,0.000000,E2|E5
215.961009,qubit,0.000807,0.000000,0.000000,0.004638,-0.728266,0.939638,E5,0.999628,E2,0.000372,E1,0.000000,E2|E5
216.081258,qubit,0.000757,0.000000,0.000000,0.004638,-0.711137,0.938215,E5,0.999559,E2,0.000441,E1,0.000000,E2|E5
216.205633,qubit,0.000709,0.000000,0.000000,0.004638,-0.693999,0.936809,E5,0.999483,E2,0.000517,E1,0.000000,E2|E5
216.299267,qubit,0.000675,0.000000,0.000000,0.004638,-0.676863,0.935419,E5,0.999397,E2,0.000603,E1,0.000000,E2|E5
216.425454,qubit,0.000631,0.000000,0.000000,0.004638,-0.659719,0.934048,E5,0.999215,E2,0.000785,E1,0.000000,E2|E5
216.528258,qubit,0.000597,0.000000,0.000000,0.004638,-0.642574,0.932696,E5,0.999105,E2,0.000895,E1,0.000000,E2|E5
216.731600,qubit,0.000536,0.000000,0.000000,0.004638,-0.625407,0.931366,E5,0.998999,E2,0.001001,E1,0.000000,E2|E5
216.921667,qubit,0.000485,0.000000,0.000000,0.004638,-0.608224,0.930060,E5,0.998773,E2,0.001227,E1,0.000000,E2|E5
217.017243,qubit,0.000461,0.000000,0.000000,0.004638,-0.591043,0.928776,E5,0.998674,E2,0.001326,E1,0.000000,E2|E5
217.121910,qubit,0.000436,0.000000,0.000000,0.004638,-0.573864,0.927516,E5,0.998583,E2,0.001417,E1,0.000000,E2|E5
217.238001,qubit,0.000410,0.000000,0.000000,0.004638,-0.556685,0.926280,E5,0.998507,E2,0.001493,E1,0.000000,E2|E5
217.330046,qubit,0.000390,0.000000,0.000000,0.004638,-0.539508,0.925069,E5,0.998579,E2,0.001421,E1,0.000000,E2|E5
217.427093,qubit,0.000371,0.000000,0.000000,0.004638,-0.522334,0.923885,E5,0.998530,E2,0.001470,E1,0.000000,E2|E5
217.521105,qubit,0.000353,0.000000,0.000000,0.004638,-0.505162,0.922729,E5,0.998499,E2,0.001501,E1,0.000000,E2|E5
217.644861,qubit,0.000330,0.000000,0.000000,0.004638,-0.487987,0.921601,E5,0.998490,E2,0.001510,E1,0.000000,E2|E5
217.831781,qubit,0.000299,0.000000,0.000000,0.004638,-0.470804,0.920504,E5,0.998403,E2,0.001596,E1,0.000001,E2|E5
217.999983,qubit,0.000273,0.000000,0.000000,0.004638,-0.453614,0.919438,E5,0.998347,E2,0.001647,E1,0.000003,E2|E5
218.175959,qubit,0.000249,0.000000,0.000000,0.004638,-0.436419,0.918404,E5,0.998287,E2,0.001680,E1,0.000019,E2|E5
218.348952,qubit,0.000227,0.000000,0.000000,0.004638,-0.419220,0.917403,E5,0.997961,E2,0.001800,E1,0.000122,E2|E5
218.486266,qubit,0.000211,0.000000,0.000000,0.004638,-0.402019,0.916435,E5,0.997381,E2,0.001914,E1,0.000326,E5
218.590687,qubit,0.000200,0.000000,0.000000,0.004638,-0.384821,0.915501,E5,0.994165,E2,0.002983,E3,0.001028,E5
218.673525,qubit,0.000191,0.000000,0.000000,0.004638,-0.367626,0.914602,E5,0.990927,E3,0.002316,E1,0.002252,E5
218.768848,qubit,0.000182,0.000000,0.000000,0.004638,-0.350434,0.913738,E5,0.992252,E3,0.001978,E1,0.001923,E5
218.872546,qubit,0.000172,0.000000,0.000000,0.004638,-0.333242,0.912911,E5,0.992368,E3,0.001948,E1,0.001895,E5
219.040560,qubit,0.000157,0.000000,0.000000,0.004638,-0.316048,0.912121,E5,0.991300,E3,0.002221,E1,0.002160,E5
219.260768,qubit,0.000140,0.000000,0.000000,0.004638,-0.298847,0.911369,E5,0.990071,E3,0.002534,E1,0.002465,E5
219.428869,qubit,0.000128,0.000000,0.000000,0.004638,-0.281645,0.910655,E5,0.988659,E3,0.002895,E1,0.002815,E5
219.573515,qubit,0.000119,0.000000,0.000000,0.004638,-0.264442,0.909981,E5,0.987039,E3,0.003308,E1,0.003218,E5
219.675184,qubit,0.000112,0.000000,0.000000,0.004638,-0.247241,0.909346,E5,0.987143,E3,0.003282,E1,0.003192,E5
219.779626,qubit,0.000106,0.000000,0.000000,0.004638,-0.230040,0.908751,E5,0.987240,E3,0.003257,E1,0.003168,E5
219.895889,qubit,0.988995,0.000000,0.000000,0.011375,-0.766529,0.818507,E5,0.984036,E3,0.004223,E1,0.003914,E5
219.997206,qubit,0.937181,0.000000,0.000000,0.011375,-0.978409,0.638935,E5,0.980661,E3,0.005143,E1,0.004732,E5
220.089757,qubit,0.892225,0.000000,0.000000,0.011375,-1.055433,0.402310,E5,0.980112,E3,0.005314,E1,0.004858,E5
220.183117,qubit,0.849061,0.000000,0.000000,0.011375,-1.068812,0.141036,E5,0.976919,E3,0.006197,E1,0.005628,E5
220.277398,qubit,0.807590,0.000000,0.000000,0.011375,-1.040436,-0.116537,E5,0.973266,E3,0.007210,E1,0.006508,E5
220.370242,qubit,0.768731,0.000000,0.000000,0.011375,-0.973634,-0.348618,E5,0.968795,E3,0.008451,E1,0.007585,E5
220.463552,qubit,0.731561,0.000000,0.000000,0.011375,-0.861216,-0.540039,E5,0.963217,E3,0.010002,E1,0.008927,E5
220.557348,qubit,0.696008,0.000000,0.000000,0.011375,-0.687744,-0.682191,E5,0.956895,E3,0.011766,E1,0.010446,E5
220.650012,qubit,0.662582,0.000000,0.000000,0.011375,-0.435965,-0.772153,E5,0.952481,E3,0.013018,E1,0.011500,E5
220.743966,qubit,0.630328,0.000000,0.000000,0.011375,-0.112689,-0.811220,E5,0.956091,E3,0.012071,E1,0.010613,E5
220.840175,qubit,0.598927,0.000000,0.000000,0.011375,0.222711,-0.803923,E5,0.970248,E3,0.008206,E1,0.007182,E5
220.933182,qubit,0.570060,0.000000,0.000000,0.011375,-5.782001,-0.756719,E5,1.000000,E3,0.000000,E1,0.000000,
221.031327,qubit,0.541104,0.000000,0.000000,0.011375,-5.580413,-0.677193,E5,1.000000,E3,0.000000,E1,0.000000,
221.120956,qubit,0.516226,0.000000,0.000000,0.011375,-5.439676,-0.572538,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.213606,qubit,0.491173,0.000000,0.000000,0.011375,-5.340954,-0.450222,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.306817,qubit,0.467448,0.000000,0.000000,0.011375,-5.270209,-0.316853,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.400679,qubit,0.444715,0.000000,0.000000,0.011375,-5.218519,-0.178258,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.492741,qubit,0.423492,0.000000,0.000000,0.011375,-5.180319,-0.039147,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.587013,qubit,0.402810,0.000000,0.000000,0.011375,-5.152173,0.096431,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.676670,qubit,0.384293,0.000000,0.000000,0.011375,-5.131981,0.225849,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.773263,qubit,0.364869,0.000000,0.000000,0.011375,-5.118450,0.346312,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.868919,qubit,0.346794,0.000000,0.000000,0.011375,-5.110941,0.456489,E5,1.000000,E3,0.000000,E1,0.000000,E5
221.961181,qubit,0.330210,0.000000,0.000000,0.011375,-5.109387,0.555682,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.056177,qubit,0.313962,0.000000,0.000000,0.011375,-5.114142,0.643345,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.149877,qubit,0.298719,0.000000,0.000000,0.011375,-5.126184,0.719521,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.248008,qubit,0.283548,0.000000,0.000000,0.011375,-5.147091,0.784346,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.337773,qubit,0.270346,0.000000,0.000000,0.011375,1.103316,0.838584,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.425038,qubit,0.258102,0.000000,0.000000,0.011375,1.053941,0.882865,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.519715,qubit,0.245444,0.000000,0.000000,0.011375,0.980835,0.917726,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.619273,qubit,0.232802,0.000000,0.000000,0.011375,0.872653,0.943922,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.714275,qubit,0.221407,0.000000,0.000000,0.011375,0.711640,0.962376,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.805803,qubit,0.210843,0.000000,0.000000,0.011375,0.477272,0.973918,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.898528,qubit,0.200711,0.000000,0.000000,0.011375,0.167759,0.979321,E5,1.000000,E3,0.000000,E1,0.000000,E5
222.990543,qubit,0.191137,0.000000,0.000000,0.011375,-0.166539,0.979330,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.086164,qubit,0.181672,0.000000,0.000000,0.011375,-0.450004,0.974657,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.179433,qubit,0.172891,0.000000,0.000000,0.011375,-0.654330,0.965962,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.301460,qubit,0.162041,0.000000,0.000000,0.011375,-0.790519,0.954041,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.394977,qubit,0.154189,0.000000,0.000000,0.011375,-0.882068,0.939343,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.487128,qubit,0.146824,0.000000,0.000000,0.011375,-0.943956,0.922335,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.580117,qubit,0.139748,0.000000,0.000000,0.011375,-0.985814,0.903457,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.680359,qubit,0.132502,0.000000,0.000000,0.011375,-1.013595,0.883165,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.800764,qubit,0.124294,0.000000,0.000000,0.011375,-1.030920,0.862027,E5,1.000000,E3,0.000000,E1,0.000000,E5
223.922747,qubit,0.116496,0.000000,0.000000,0.011375,-1.040596,0.840394,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.015846,qubit,0.110876,0.000000,0.000000,0.011375,-1.044953,0.818240,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.111708,qubit,0.105372,0.000000,0.000000,0.011375,-1.045102,0.795807,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.203953,qubit,0.100333,0.000000,0.000000,0.011375,-1.041927,0.773241,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.335049,qubit,0.093604,0.000000,0.000000,0.011375,-1.035642,0.751099,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.451760,qubit,0.087960,0.000000,0.000000,0.011375,-1.026950,0.729375,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.574693,qubit,0.082400,0.000000,0.000000,0.011375,-1.016202,0.708231,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.687294,qubit,0.077616,0.000000,0.000000,0.011375,-1.003797,0.687649,E5,1.000000,E3,0.000000,E1,0.000000,E5
224.886768,qubit,0.069813,0.000000,0.000000,0.011375,-0.989398,0.668437,E5,1.000000,E3,0.000000,E1,0.000000,E5
225.051574,qubit,0.063962,0.000000,0.000000,0.011375,-0.973547,0.650297,E5,1.000000,E3,0.000000,E1,0.000000,E5
225.169705,qubit,0.060072,0.000000,0.000000,0.011375,-0.956703,0.632877,E5,1.000000,E3,0.000000,E1,0.000000,E5
225.259001,qubit,0.057290,0.000000,0.000000,0.011375,-0.939120,0.615988,E5,1.000000,E3,0.000000,E1,0.000000,E5
225.352848,qubit,0.054504,0.000000,0.000000,0.011375,-0.920845,0.599681,E5,1.000000,E3,0.000000,E1,0.000000,E5
225.457195,qubit,0.051565,0.000000,0.000000,0.011375,-0.901895,0.584033,E5,1.000000,E3,0.000000,E1,0.000000,E5
225.624096,qubit,0.047191,0.000000,0.000000,0.011375,-0.882084,0.569417,E5,1.000000,E3,0.000000,E1,0.000000,E5
