t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
291.141271,bio,0.001881,0.038117,1.084960,0.030316,0.038117,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.478646,4.912000,1.210264,0.120977,0.478646,0.803540,0.604884,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.441329,E1,0.244639,E3,0.157194,E6,0,499.00
291.640885,bio,0.001033,0.037968,1.083694,0.030316,0.037968,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.478646,4.912000,1.207171,0.058576,0.478646,0.803370,0.292879,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.441287,E1,0.239070,E3,0.160117,E6,0,499.00
292.141907,bio,0.000566,0.037742,1.082398,0.030316,0.037742,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.313622,4.912000,1.204019,0.015154,0.313622,0.803277,0.075770,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.456728,E1,0.236255,E3,0.153912,E6,0,499.00
292.617964,bio,0.000320,0.037184,1.081128,0.030316,0.037184,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.313622,4.912000,1.200941,-0.012355,0.313622,0.803227,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.444986,E1,0.231959,E3,0.162046,E6,0,499.00
293.108019,bio,0.000178,0.037364,1.079914,0.030316,0.037364,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.313622,4.912000,1.198007,-0.036324,0.313622,0.803199,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.473893,E1,0.231692,E3,0.147794,E6,0,499.00
293.616019,bio,0.000097,0.037509,1.078787,0.030316,0.037509,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.313622,4.912000,1.195295,-0.058538,0.313622,0.803183,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.476510,E1,0.230136,E3,0.147382,E6,0,499.00
294.113053,bio,0.000053,0.037597,1.077763,0.030316,0.037597,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.288729,4.912000,1.192838,-0.070353,1.288729,0.803174,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.482392,E1,0.229282,E3,0.144996,E6,0,499.00
294.581164,bio,0.000030,0.037790,1.076854,0.030316,0.037790,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.288729,4.912000,1.190666,-0.088600,1.288729,0.803170,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.492942,E1,0.228956,E3,0.139987,E6,0,499.00
295.080694,bio,0.000017,0.037340,1.076061,0.030316,0.037340,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.288729,4.912000,1.188776,-0.090728,1.288729,0.803167,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.474349,E1,0.227456,E3,0.150195,E6,0,499.00
295.636548,bio,0.000009,0.037304,1.075384,0.030316,0.037304,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.288729,4.912000,1.187164,-0.093794,1.288729,0.803165,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.480100,E1,0.227446,E3,0.147382,E6,0,499.00
296.135879,bio,0.000005,0.037094,1.074812,0.030316,0.037094,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784232,4.912000,1.185807,-0.091979,1.784232,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.474316,E1,0.227115,E3,0.150500,E6,0,499.00
296.656705,bio,0.000003,0.037433,1.074336,0.030316,0.037433,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784232,4.912000,1.184678,-0.088075,1.784232,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.493750,E1,0.228632,E3,0.139960,E6,0,499.00
297.269981,bio,0.895104,0.037188,1.068146,0.033880,0.037188,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784232,4.912000,1.972246,2.080972,1.784232,1.017822,10.404860,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.458796,E1,0.235117,E3,0.157167,E6,0,499.00
297.782912,bio,0.483680,0.037172,1.055949,0.033880,0.037172,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784232,4.912000,1.378476,0.677696,1.784232,0.935537,3.388480,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.428801,E1,0.243568,E3,0.169490,E6,0,499.00
298.260110,bio,0.272813,0.037124,1.041014,0.033880,0.037124,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.976006,4.912000,1.186988,0.202405,0.976006,0.893364,1.012026,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.405903,E1,0.239377,E3,0.184824,E6,0,499.00
298.757992,bio,0.150104,0.037328,1.025532,0.033880,0.037328,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.976006,4.912000,1.102482,0.035970,0.976006,0.868822,0.179849,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.404832,E1,0.233719,E3,0.189531,E6,0,499.00
299.257949,bio,0.082485,0.037496,1.010792,0.033880,0.037496,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.976006,4.912000,1.056204,-0.049185,0.976006,0.855298,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.380917,E1,0.224389,E3,0.207844,E6,0,499.00
299.723437,bio,0.047124,0.037563,0.997410,0.033880,0.037563,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.976006,4.912000,1.024301,-0.096582,0.976006,0.848226,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.362278,E3,0.222382,E1,0.215990,E6,0,499.00
300.288415,bio,0.023922,0.037469,0.985647,0.033880,0.037469,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.207829,4.912000,0.998967,-0.128979,0.207829,0.843586,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.412558,E1,0.219565,E3,0.193535,E6,0,499.00
300.923879,bio,0.011159,0.037322,0.975554,0.033880,0.037322,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.207829,4.912000,0.978448,-0.153193,0.207829,0.841033,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.421708,E1,0.216451,E3,0.189196,E6,0,499.00
301.485758,bio,0.005686,0.037659,0.967057,0.033880,0.037659,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.207829,4.912000,0.961641,-0.172018,0.207829,0.839938,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.410896,E1,0.211715,E3,0.195599,E6,0,499.00
302.077305,bio,0.002796,0.037627,0.960014,0.033880,0.037627,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755625,4.912000,0.947895,-0.187737,0.755625,0.839360,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.423767,E1,0.210530,E3,0.187588,E6,2,499.00
302.676797,bio,0.303803,0.037843,0.952365,0.033880,0.037843,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755625,4.912000,1.025341,0.082532,0.755625,0.899562,0.412661,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.438153,E1,0.211257,E3,0.177062,E5|E6,0,499.00
303.295570,bio,0.144583,0.037976,0.943970,0.033880,0.037976,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755625,4.912000,0.937748,0.093018,0.755625,0.867718,0.465091,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.462386,E1,0.212976,E3,0.161951,E5|E6,0,499.00
303.900582,bio,0.069954,0.038124,0.935940,0.033880,0.038124,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755625,4.912000,0.906365,-0.044470,0.755625,0.852792,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.471175,E1,0.214302,E3,0.155341,E5|E6,0,499.00
304.459544,bio,0.035769,0.038019,0.928741,0.033880,0.038019,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.709255,4.912000,0.889082,-0.109081,1.709255,0.845955,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.505049,E1,0.217645,E3,0.135994,E5|E6,0,499.00
305.011451,bio,0.018445,0.037830,0.922512,0.033880,0.037830,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.709255,4.912000,0.876410,-0.144897,1.709255,0.842490,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.506296,E1,0.220513,E3,0.133511,E5|E6,0,499.00
305.594451,bio,0.009163,0.037491,0.917259,0.033880,0.037491,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.709255,4.912000,0.866329,-0.170264,1.709255,0.840634,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.490346,E1,0.222310,E3,0.141383,E6,0,499.00
306.257849,bio,0.004133,0.037569,0.912940,0.033880,0.037569,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.482249,4.912000,0.858238,-0.195597,1.482249,0.839628,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.472024,E1,0.223409,E3,0.150827,E6,0,499.00
306.811041,bio,0.002128,0.037451,0.909457,0.033880,0.037451,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.482249,4.912000,0.851795,-0.214708,1.482249,0.839227,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.467435,E1,0.226801,E3,0.152785,E6,0,499.00
307.305462,bio,0.001176,0.037611,0.906704,0.033880,0.037611,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.482249,4.912000,0.846737,-0.233409,1.482249,0.839036,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.470344,E1,0.227369,E3,0.151355,E6,0,499.00
307.837377,bio,0.000622,0.037717,0.904580,0.033880,0.037717,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.482249,4.912000,0.842858,-0.255361,1.482249,0.838925,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.463805,E1,0.227248,E3,0.154890,E6,1,499.00
308.369823,bio,0.097124,0.037485,0.902420,0.033880,0.037485,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.452321,4.912000,0.848343,0.016605,0.452321,0.858226,0.083024,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.437942,E1,0.225367,E3,0.168882,E6,4,499.00
308.862473,bio,0.053678,0.037637,0.900084,0.033880,0.037637,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.452321,3.729600,0.837519,0.076218,0.452321,0.849537,0.381089,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.442993,E1,0.225008,E3,0.166380,E6,0,499.00
309.393800,bio,0.028372,0.037500,0.897845,0.033880,0.037500,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.452321,3.729600,0.831353,-0.041944,0.452321,0.844475,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.458683,E1,0.227037,E3,0.157480,,0,-1.00
309.895603,bio,0.015537,0.037348,0.895833,0.033880,0.037348,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.452321,3.729600,0.827124,-0.104113,0.452321,0.841908,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.453977,E1,0.228136,E3,0.159225,,0,-1.00
310.390396,bio,0.008581,0.037570,0.894091,0.033880,0.037570,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.333042,3.729600,0.823790,-0.137940,0.333042,0.840517,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.462051,E1,0.230264,E3,0.154017,,0,-1.00
310.945822,bio,0.004406,0.037150,0.892630,0.033880,0.037150,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.333042,3.729600,0.821089,-0.164542,0.333042,0.839682,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.423127,E1,0.227381,E3,0.174763,,0,-1.00
311.625546,bio,0.001951,0.037266,0.891445,0.033880,0.037266,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.333042,3.729600,0.818935,-0.186303,0.333042,0.839191,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.416307,E1,0.226948,E3,0.178170,,0,-1.00
312.208468,bio,0.000968,0.037081,0.890512,0.033880,0.037081,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.322055,3.729600,0.817253,-0.187509,1.322055,0.838995,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.392466,E1,0.223458,E3,0.191568,,0,-1.00
312.737475,bio,0.000513,0.036976,0.889792,0.033880,0.036976,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.322055,3.729600,0.815963,-0.171180,1.322055,0.838904,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.400323,E1,0.224092,E3,0.187090,,0,-1.00
313.267490,bio,0.000272,0.037182,0.889253,0.033880,0.037182,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.322055,3.729600,0.815001,-0.144698,1.322055,0.838855,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.441659,E1,0.228355,E3,0.164188,,0,-1.00
313.768564,bio,0.000149,0.036936,0.888864,0.033880,0.036936,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.322055,3.729600,0.814311,-0.103486,1.322055,0.838831,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.434144,E1,0.226624,E3,0.168581,,3,-1.00
314.243553,bio,0.000084,0.036758,0.888604,0.033880,0.036758,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.776311,4.875520,0.813854,-0.064685,1.776311,0.838818,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.445880,E1,0.226788,E3,0.162566,,0,-1.00
314.764367,bio,0.000045,0.036850,0.888449,0.033880,0.036850,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.776311,4.875520,0.813588,-0.034409,1.776311,0.838810,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.468530,E1,0.227965,E3,0.150573,,0,-1.00
315.224164,bio,0.000026,0.036582,0.888377,0.033880,0.036582,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.776311,4.875520,0.813470,-0.021426,1.776311,0.838806,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.459045,E1,0.227193,E3,0.155492,,0,-1.00
315.719995,bio,0.000014,0.036326,0.888367,0.033880,0.036326,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.776311,4.875520,0.813463,-0.005825,1.776311,0.838804,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.451536,E1,0.227469,E3,0.158906,,0,-1.00
316.217883,bio,0.000008,0.036298,0.888403,0.033880,0.036298,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.940269,4.875520,0.813538,-0.001130,0.940269,0.838803,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.468322,E1,0.229957,E3,0.149209,,0,-1.00
316.750514,bio,0.000004,0.036094,0.888469,0.033880,0.036094,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.940269,4.875520,0.813668,-0.002092,0.940269,0.838802,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.461301,E1,0.230483,E3,0.152244,,0,-1.00
317.342244,bio,0.000002,0.036168,0.888549,0.033880,0.036168,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.940269,4.875520,0.813821,0.006708,0.940269,0.838801,0.033540,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.470718,E1,0.232195,E3,0.146600,,0,-1.00
318.015148,bio,0.000001,0.036265,0.888637,0.033880,0.036265,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203669,4.875520,0.813987,0.000192,0.203669,0.838801,0.000958,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.459616,E1,0.234391,E3,0.150774,,0,-1.00
318.679091,bio,0.000000,0.036385,0.888729,0.033880,0.036385,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203669,4.875520,0.814159,0.008906,0.203669,0.838801,0.044530,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.476681,E1,0.237227,E3,0.140894,,0,-1.00
319.274774,bio,0.000000,0.036196,0.888819,0.033880,0.036196,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203669,4.875520,0.814326,0.005204,0.203669,0.838801,0.026018,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.457353,E1,0.238302,E3,0.149797,,0,-1.00
319.908130,bio,0.000000,0.036486,0.888900,0.033880,0.036486,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203669,4.875520,0.814476,-0.008768,0.203669,0.838801,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.456116,E1,0.241445,E3,0.148826,,0,-1.00
320.476344,bio,0.000000,0.036199,0.888976,0.033880,0.036199,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.789757,4.875520,0.814617,-0.003682,0.789757,0.838801,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.440008,E1,0.242400,E3,0.156245,,0,-1.00
320.954932,bio,0.000000,0.036359,0.889042,0.033880,0.036359,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.789757,4.875520,0.814738,-0.005467,0.789757,0.838801,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.427592,E1,0.236437,E3,0.165272,,0,-1.00
321.534070,bio,0.000000,0.036179,0.889101,0.033880,0.036179,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.789757,4.875520,0.814845,-0.002775,0.789757,0.838801,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.434584,E1,0.225866,E3,0.167038,,0,-1.00
322.096341,bio,0.000000,0.036241,0.889159,0.033880,0.036241,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.725018,4.875520,0.814948,0.010885,1.725018,0.838801,0.054426,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.433702,E1,0.221571,E3,0.169595,,0,-1.00
322.597014,bio,0.000000,0.035775,0.889213,0.033880,0.035775,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.725018,4.875520,0.815044,0.005769,1.725018,0.838801,0.028845,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.365357,E1,0.211600,E3,0.208104,,0,-1.00
323.124300,bio,0.000000,0.035511,0.889256,0.033880,0.035511,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.725018,4.875520,0.815119,-0.010554,1.725018,0.838801,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.390490,E1,0.216849,E3,0.193145,,1,-1.00
323.621955,bio,0.097957,0.035646,0.888731,0.033880,0.035646,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.725018,4.875520,0.823746,0.214298,1.725018,0.858392,1.071488,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.434170,E1,0.227387,E3,0.166469,,0,-1.00
324.164964,bio,0.051056,0.035853,0.887590,0.033880,0.035853,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.456229,4.875520,0.814661,0.479539,1.456229,0.849012,2.397694,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.390559,E1,0.253554,E3,0.175061,,0,-1.00
324.683823,bio,0.027393,0.035677,0.886179,0.033880,0.035677,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.456229,4.875520,0.810219,0.185995,1.456229,0.844280,0.929977,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.406189,E1,0.249065,E3,0.169610,,0,-1.00
325.267447,bio,0.013598,0.035541,0.884702,0.033880,0.035541,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.456229,4.875520,0.806955,0.041939,1.456229,0.841521,0.209693,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.429169,E1,0.241155,E3,0.162236,,1,-1.00
325.862914,bio,0.097243,0.035541,0.882734,0.033880,0.035541,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.456229,4.875520,0.812639,0.274927,1.456229,0.858250,1.374636,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.445100,E1,0.238017,E3,0.156012,,0,-1.00
326.480166,bio,0.046363,0.035409,0.880322,0.033880,0.035409,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.429740,4.875520,0.800947,0.199390,0.429740,0.848074,0.996952,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.446393,E1,0.235033,E3,0.156944,,0,-1.00
327.112238,bio,0.021715,0.035108,0.877854,0.033880,0.035108,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.429740,4.875520,0.794798,0.022598,0.429740,0.843144,0.112989,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.451741,E1,0.232189,E3,0.155823,,0,-1.00
327.747593,bio,0.010131,0.034884,0.875525,0.033880,0.034884,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.429740,4.875520,0.790222,-0.057018,0.429740,0.840827,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.451553,E1,0.229158,E3,0.157513,,0,-1.00
328.345135,bio,0.004946,0.034706,0.873418,0.033880,0.034706,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.352547,4.875520,0.786351,-0.098757,0.352547,0.839790,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.469358,E1,0.228054,E3,0.149378,,2,-1.00
328.910891,bio,0.319183,0.034560,0.869602,0.033880,0.034560,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.352547,4.875520,0.881351,0.588901,0.352547,0.902638,2.944505,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.466311,E1,0.228420,E3,0.150756,,4,-1.00
329.486987,bio,0.159884,0.034597,0.863992,0.033880,0.034597,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.352547,3.700416,0.795014,0.385018,0.352547,0.870778,1.925090,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.473614,E1,0.230488,E3,0.146179,,0,-1.00
330.127609,bio,0.074121,0.034770,0.857901,0.033880,0.034770,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357848,3.700416,0.764142,0.082209,1.357848,0.853625,0.411044,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.485654,E1,0.232321,E3,0.139457,,0,-1.00
330.748390,bio,0.035190,0.034592,0.852032,0.033880,0.034592,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357848,3.700416,0.749558,-0.037105,1.357848,0.845839,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.491631,E1,0.231598,E3,0.136853,,2,-1.00
331.377463,bio,0.300375,0.034387,0.844785,0.033880,0.034387,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357848,3.700416,0.825886,0.211024,1.357848,0.898876,1.055120,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.484181,E1,0.230784,E3,0.140836,,0,-1.00
331.991296,bio,0.143802,0.034490,0.836304,0.033880,0.034490,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357848,3.700416,0.741665,0.157075,1.357848,0.867561,0.785375,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.479768,E1,0.230083,E3,0.143188,,0,-1.00
332.548382,bio,0.073695,0.034292,0.827887,0.033880,0.034292,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.765633,3.700416,0.712009,-0.007528,1.765633,0.853540,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.476253,E1,0.228642,E3,0.145384,,0,-1.00
333.104237,bio,0.037823,0.034484,0.820125,0.033880,0.034484,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.765633,3.700416,0.694863,-0.081062,1.765633,0.846366,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.481834,E1,0.227444,E3,0.142913,,0,-1.00
333.588593,bio,0.021151,0.034506,0.813251,0.033880,0.034506,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.765633,3.700416,0.682352,-0.121332,1.765633,0.843031,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.467851,E1,0.225120,E3,0.150537,,0,-1.00
334.176540,bio,0.010445,0.034293,0.807326,0.033880,0.034293,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.897470,3.700416,0.672170,-0.148795,0.897470,0.840890,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.438897,E1,0.221268,E3,0.166151,,0,-1.00
334.752838,bio,0.005231,0.034314,0.802338,0.033880,0.034314,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.897470,3.700416,0.663866,-0.171830,0.897470,0.839847,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.432477,E1,0.219542,E3,0.169679,,0,-1.00
335.304060,bio,0.002700,0.034267,0.798211,0.033880,0.034267,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.897470,3.700416,0.657095,-0.189649,0.897470,0.839341,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.424943,E1,0.218117,E3,0.173663,,0,-1.00
335.806561,bio,0.001477,0.034070,0.794857,0.033880,0.034070,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.897470,3.700416,0.651637,-0.206404,0.897470,0.839096,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.421554,E1,0.217751,E3,0.175246,,0,-1.00
336.323735,bio,0.000794,0.034240,0.792180,0.033880,0.034240,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200674,3.700416,0.647312,-0.224022,0.200674,0.838960,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.448398,E1,0.219167,E3,0.161352,,4,-1.00
336.854044,bio,0.000420,0.034314,0.790090,0.033880,0.034314,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200674,2.760333,0.643956,-0.242496,0.200674,0.838885,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.456415,E1,0.220597,E3,0.156823,,0,-1.00
337.314662,bio,0.000242,0.034130,0.788497,0.033880,0.034130,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200674,2.760333,0.641412,-0.259873,0.200674,0.838849,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.438314,E1,0.219748,E3,0.166190,,0,-1.00
337.820379,bio,0.000132,0.034300,0.787316,0.033880,0.034300,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200674,2.760333,0.639542,-0.267371,0.200674,0.838827,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.412234,E1,0.218028,E3,0.179957,,3,-1.00
338.405950,bio,0.000065,0.034029,0.786470,0.033880,0.034029,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.831964,3.712399,0.638214,-0.246752,0.831964,0.838814,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.368950,E1,0.213051,E3,0.203751,,0,-1.00
338.905524,bio,0.000036,0.034194,0.785895,0.033880,0.034194,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.831964,3.712399,0.637323,-0.207808,0.831964,0.838808,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.382020,E1,0.217378,E3,0.195512,,0,-1.00
